Time, флаг остановленного двс, флаг холостого хода, флаг мощностное обогащение, флаг блокировки топлива, флаг зоны регулирования по дк, флаг попадания в зону детонации, флаг разрешения продувки адсорбера, флаг сохранения обучения по дк, признак наличия холостого хода в прошлом цикле вычислений, разрешение блокировки выхода из режима холостого хода, признак обнаружения детонации, текущее состояние ДК, режимная точка RPM-GBC 3D, температура ОЖ, состав смеси, RCO, Дроссель, обороты двс, обороты двс на ХХ, время цикла, желаемое рхх, текущее рхх, коэфицент коррекции времени впрыска, фаза впрыска, уоз, коррекция уоз 1ц, коррекция уоз 2ц, коррекция уоз 3ц, коррекция уоз 4ц, АЦП ДД, АЦП ДМРВ, АКБ, АЦП RCO, АЦП ДПДЗ, АЦП ДТОЖ, АЦП ДТВ, АЦП ДК, флаг готовности ДК, Флаг нагрева ДК, октан корректор, скорость авто, желаемые обороты хх, температура воздуха, Коэффициент коррекции GTC при обогащении, Коэффициент коррекции GTC при обеднении, Время впрыска, Массовый расход воздуха, Цикловой расход воздуха, Часовой расход топлива, DAD_RT, Т-Заряда, Коэф-т коррекции ЦН по ТЗ, Коррекция уоз по детонации, Обороты блокировки впрыска на лаунче, Мультипликативная коррекция топливоподачи, Коэффициент выбора тзаряда, Поправка цн по дросселю, поправка ЦН по давлению, Коррекция уоз по температуре(общая), AFR_WBL, Коррекция цн по управлению доп выводами по карте, JUFRXX, JUFRXX1, JUFRXX2, Коррекция времени впрыска по дельте рампа ресивер, dop_flag, tle_8_16, TURBO DYNAMICS, WGDC, Фаза, Коррекция уоз по доп топливу, TWAT_RT, RPM_RT, RPM_TRT_RT, Зона ПХХ, Коррекция уоз на лаунче, GBC_RT, GBC_DAD, GBC_DAD_FIN, PRESSURE J7ES, Обогащение по давлению, TARGET_BOOST, NOISE_HIP, AFR_LC, Давление в коллекторе, Ошибка оборотов
278.23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 82, 14.64, 0.08, 14, 2501, 2500, 1999, 45, 45, 1, 0, 16.5, 0, 0, 0, 0, 0, 0.86, 13.67, 0.57, 0.9, 0.62, 3.14, 0.45, 0, 1, 0, 39, 1000, 29, 0, 0, 5.93, 69, 230, 6.22, 111, 51, 0.7421875, 0, 7600, 1, 0.6015625, 1, 1.0703125, 14, 0.5, 1, 1000, 1250, 1890, 0.93359375, 0, 79, 0, 0, 348, 0, 24, 83, 101, 0, 0, 115, 2590, 1386, 57, 0, 616.53, 28, 14.21, 0, 1
278.44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 82, 14.64, 0.08, 14, 2496, 2500, 2003, 45, 45, 1, 0, 17, 0, 0, 0, 0, 0, 0.96, 13.58, 0.57, 0.9, 0.62, 3.14, 0.45, 0, 1, 0, 39, 1000, 29, 0, 0, 5.95, 69, 232, 6.14, 105, 51, 0.7421875, 0, 7600, 1, 0.6015625, 1, 1.0703125, 14, 0.5, 1, 1000, 1250, 1890, 0.93359375, 0, 79, 0, 0, 348, 0, 24, 82, 101, 0, 0, 115, 2604, 1393, 55, 0, 616.53, 28, 14.23, 0, -4
278.66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 82, 14.64, 0.08, 14, 2482, 2480, 2014, 45, 45, 1, 0, 17, 0, 0, 0, 0, 0, 0.96, 13.58, 0.57, 0.9, 0.62, 3.14, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 6.02, 69, 234, 6.2, 112, 51, 0.7421875, 0, 7600, 1, 0.60546875, 1, 1.0703125, 14, 0.5, 1, 1000, 1250, 1890, 0.9375, 0, 79, 0, 0, 348, 0, 24, 82, 101, 0, 0, 116, 2631, 1407, 58, 0, 616.53, 28, 14.2, 0, 2
278.87, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 82, 14.64, 0.08, 14, 2482, 2480, 2014, 45, 45, 1, 0, 17, 0, 0, 0, 0, 0, 0.98, 13.58, 0.57, 0.9, 0.62, 3.14, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 6.11, 71, 238, 6.3, 112, 51, 0.7421875, 0, 7600, 1, 0.61328125, 1, 1.0703125, 14, 0.5, 1, 1000, 1250, 1890, 0.9375, 0, 79, 0, 0, 348, 0, 24, 82, 101, 0, 0, 118, 2672, 1429, 58, 0, 616.53, 28, 14.2, 0, 2
279.08, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 82, 14.64, 0.08, 14, 2495, 2480, 2004, 45, 45, 1, 0, 16.5, 0, 0, 0, 0, 0, 1, 13.58, 0.57, 0.92, 0.61, 3.14, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 6.25, 72, 244, 6.48, 123, 51, 0.7421875, 0, 7600, 1, 0.6171875, 1, 1.078125, 14, 0.5, 1, 1000, 1250, 1890, 0.9375, 0, 79, 0, 0, 348, 0, 24, 82, 101, 0, 0, 122, 2726, 1469, 61, 0, 616.53, 28, 14.26, 0, 15
279.29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 82, 14.64, 0.08, 15, 2470, 2470, 2024, 45, 45, 1, 0, 16.5, 0, 0, 0, 0, 0, 1.02, 13.58, 0.57, 0.94, 0.62, 3.14, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 6.51, 75, 255, 6.76, 119, 50, 0.7421875, 0, 7600, 1, 0.6328125, 1, 1.09375, 14, 0.5, 1, 1000, 1250, 1890, 0.94140625, 0, 79, 0, 0, 348, 0, 24, 82, 101, 0, 0, 128, 2808, 1535, 60, 0, 616.53, 28, 14.19, 0, 0
279.49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 82, 14.13, 0.08, 17, 2482, 2470, 2014, 45, 45, 1, 0, 14.5, 0, 0, 0, 0, 0, 1.13, 13.58, 0.57, 1.04, 0.62, 3.14, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 7.42, 85, 289, 7.94, 152, 47, 0.7578125, 0, 7600, 1, 0.68359375, 1, 1.09375, 14, 0.5, 1, 1000, 1250, 1890, 0.953125, 0, 79, 0, 0, 348, 0, 24, 82, 117, 0, 0, 147, 3174, 1735, 71, 0, 616.53, 28, 14.33, 0, 12
279.71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 82, 14.07, 0.08, 18, 2503, 2490, 1997, 45, 45, 1, 0, 15, 0, 0, 0, 0, 0, 1.15, 13.48, 0.57, 1.05, 0.62, 3.14, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 7.68, 87, 292, 8.08, 148, 47, 0.7578125, 0, 7600, 1, 0.6953125, 1, 1.1015625, 14, 0.5, 1, 1000, 1250, 1890, 0.953125, 0, 79, 0, 0, 348, 0, 24, 82, 117, 0, 0, 150, 3188, 1755, 70, 0, 616.53, 28, 13.64, 0, 13
279.93, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 82, 14.01, 0.08, 17, 2518, 2500, 1985, 45, 45, 1, 0, 14.5, 0, 0, 0, 0, 0, 1.13, 13.58, 0.59, 1.04, 0.62, 3.14, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 7.61, 87, 292, 8.22, 152, 47, 0.7578125, 0, 7600, 1, 0.6953125, 1, 1.1015625, 14, 0.5, 1, 1000, 1250, 1890, 0.953125, 0, 79, 0, 0, 348, 0, 24, 83, 117, 0, 0, 150, 3188, 1755, 71, 0, 616.53, 28, 13.61, 0, 18
280.14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 82, 14.01, 0.08, 17, 2515, 2520, 1988, 45, 45, 1, 0, 14.5, 0, 0, 0, 0, 0, 1.07, 13.67, 0.57, 1.04, 0.62, 3.14, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 7.64, 86, 289, 8.14, 152, 46, 0.7578125, 0, 7600, 1, 0.6953125, 1, 1.09375, 14, 0.5, 1, 1000, 1250, 1890, 0.953125, 0, 79, 0, 0, 348, 0, 24, 83, 117, 0, 0, 148, 3174, 1735, 71, 0, 616.53, 28, 13.55, 0, -5
280.34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 82, 14.24, 0.08, 17, 2518, 2520, 1985, 45, 45, 1, 0, 16, 0, 0, 0, 0, 0, 1.13, 13.58, 0.59, 1.04, 0.62, 3.14, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 7.54, 87, 289, 8.02, 137, 46, 0.7578125, 0, 7600, 1, 0.69140625, 1, 1.09375, 14, 0.5, 1, 1000, 1250, 1890, 0.953125, 0, 79, 0, 0, 348, 0, 24, 83, 117, 0, 0, 148, 3174, 1735, 66, 0, 616.53, 28, 13.47, 0, -2
280.54, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 82, 14.01, 0.08, 17, 2513, 2510, 1989, 45, 45, 1, 0, 14.5, 0, 0, 0, 0, 0, 1.04, 13.58, 0.57, 1.04, 0.61, 3.12, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 7.54, 87, 288, 8.12, 152, 46, 0.7578125, 0, 7600, 1, 0.68359375, 1, 1.09375, 14, 0.5, 1, 1000, 1250, 1890, 0.953125, 0, 79, 0, 0, 348, 0, 24, 83, 117, 0, 0, 147, 3160, 1728, 68, 0, 616.53, 28, 13.47, 0, 3
280.76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 82, 14.64, 0.08, 16, 2527, 2520, 1978, 45, 45, 1, 0, 16, 0, 0, 0, 0, 0, 1.07, 13.58, 0.57, 0.98, 0.61, 3.12, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 6.99, 83, 275, 7.4, 135, 46, 0.7578125, 0, 7600, 1, 0.671875, 1, 1.09375, 14, 0.5, 1, 1000, 1250, 1890, 0.9453125, 0, 79, 0, 0, 348, 0, 24, 83, 117, 0, 0, 140, 3020, 1651, 65, 0, 616.53, 28, 13.67, 0, 7
280.96, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 149, 82, 14.64, 0.08, 15, 2527, 2530, 1978, 45, 45, 1, 0, 16, 0, 0, 0, 0, 0, 0.98, 13.58, 0.57, 0.94, 0.61, 3.12, 0.45, 0, 1, 0, 39, 1000, 29, 0, 0, 6.82, 80, 268, 7.22, 137, 47, 0.7578125, 0, 7600, 1, 0.6640625, 1, 1.1015625, 14, 0.5, 1, 1000, 1250, 1890, 0.9453125, 0, 79, 0, 0, 348, 0, 24, 83, 101, 0, 0, 136, 2923, 1609, 66, 0, 616.53, 28, 13.76, 0, -3
281.17, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 84, 14.64, 0.08, 15, 2525, 2530, 1980, 45, 45, 1, 0, 16.5, 0, 0, 0, 0, 0, 0.92, 13.67, 0.57, 0.94, 0.62, 3.12, 0.45, 0, 1, 0, 39, 1000, 29, 0, 0, 6.48, 77, 254, 6.86, 123, 49, 0.75, 0, 7600, 1, 0.63671875, 1, 1.0859375, 14, 0.5, 1, 1000, 1250, 1890, 0.94140625, 0, 79, 0, 0, 348, 0, 25, 83, 101, 0, 0, 127, 2811, 1526, 61, 0, 616.53, 28, 13.74, 0, -5
281.39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 84, 14.64, 0.08, 15, 2501, 2500, 1999, 45, 45, 1, 0, 16.5, 0, 0, 0, 0, 0, 0.98, 13.67, 0.57, 0.94, 0.62, 3.12, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 6.48, 76, 254, 6.84, 123, 49, 0.75, 0, 7600, 1, 0.6328125, 1, 1.0859375, 14, 0.5, 1, 1000, 1250, 1890, 0.94140625, 0, 79, 0, 0, 348, 0, 25, 83, 101, 0, 0, 127, 2811, 1526, 61, 0, 616.53, 28, 13.85, 0, 1
281.6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 84, 14.64, 0.08, 15, 2507, 2510, 1994, 45, 45, 1, 0, 16.5, 0, 0, 0, 0, 0, 1.02, 13.58, 0.57, 0.94, 0.62, 3.12, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 6.48, 76, 254, 6.84, 119, 49, 0.75, 0, 7600, 1, 0.6328125, 1, 1.0859375, 14, 0.5, 1, 1000, 1250, 1890, 0.94140625, 0, 79, 0, 0, 348, 0, 25, 83, 101, 0, 0, 127, 2811, 1526, 60, 0, 616.53, 28, 13.89, 0, -3
281.81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 82, 14.64, 0.08, 15, 2501, 2500, 1999, 45, 45, 1, 0, 16.5, 0, 0, 0, 0, 0, 1.02, 13.58, 0.57, 0.94, 0.62, 3.12, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 6.5, 76, 255, 6.88, 119, 49, 0.75, 0, 7600, 1, 0.6328125, 1, 1.0859375, 14, 0.5, 1, 1000, 1250, 1890, 0.94140625, 0, 79, 0, 0, 348, 0, 24, 83, 101, 0, 0, 128, 2824, 1533, 60, 0, 616.53, 28, 13.92, 0, 1
282.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 82, 14.64, 0.08, 15, 2495, 2500, 2004, 45, 45, 1, 0, 16, 0, 0, 0, 0, 0, 0.94, 13.67, 0.57, 0.94, 0.61, 3.12, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 6.48, 76, 254, 6.72, 134, 49, 0.75, 0, 7600, 1, 0.6328125, 1, 1.0859375, 14, 0.5, 1, 1000, 1250, 1890, 0.94140625, 0, 79, 0, 0, 348, 0, 24, 82, 101, 0, 0, 127, 2811, 1526, 65, 0, 616.53, 28, 13.89, 0, -5
282.24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 84, 14.64, 0.08, 15, 2497, 2500, 2002, 45, 45, 1, 0, 16.5, 0, 0, 0, 0, 0, 0.9, 13.58, 0.59, 0.94, 0.62, 3.12, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 6.46, 75, 253, 6.7, 122, 49, 0.75, 0, 7600, 1, 0.6328125, 1, 1.0859375, 14, 0.5, 1, 1000, 1250, 1890, 0.94140625, 0, 79, 0, 0, 348, 0, 25, 82, 101, 0, 0, 127, 2796, 1518, 61, 0, 616.53, 28, 13.89, 0, -3
282.45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 133, 84, 14.64, 0.08, 14, 2508, 2510, 1993, 45, 45, 1, 0, 17, 0, 0, 0, 0, 0, 0.94, 13.58, 0.57, 0.92, 0.62, 3.12, 0.45, 0, 1, 0, 38, 1000, 29, 0, 0, 6.23, 73, 243, 6.56, 117, 49, 0.75, 0, 7600, 1, 0.625, 1, 1.078125, 14, 0.5, 1, 1000, 1250, 1890, 0.9375, 0, 79, 0, 0, 348, 0, 25, 83, 101, 0, 0, 122, 2714, 1463, 59, 0, 616.53, 28, 13.8, 0, -2
282.66, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 84, 14.64, 0.08, 13, 2526, 2510, 1979, 45, 45, 1, 0, 16.5, 0, 0, 0, 0, 0, 0.94, 13.58, 0.57, 0.88, 0.61, 3.12, 0.45, 0, 1, 0, 39, 1000, 30, 0, 0, 5.96, 69, 232, 6.26, 116, 51, 0.7421875, 0, 7600, 1, 0.60546875, 1, 1.0703125, 14, 0.5, 1, 1000, 1250, 1890, 0.93359375, 0, 79, 0, 0, 348, 0, 25, 83, 101, 0, 0, 115, 2604, 1393, 59, 0, 616.53, 28, 13.95, 0, 16
282.86, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 84, 14.64, 0.08, 13, 2530, 2530, 1976, 45, 45, 1, 0, 17, 0, 0, 0, 0, 0, 0.92, 13.58, 0.57, 0.88, 0.59, 3.11, 0.45, 0, 1, 0, 38, 1000, 30, 0, 0, 5.9, 69, 229, 6.18, 109, 51, 0.7421875, 0, 7600, 1, 0.59765625, 1, 1.0703125, 14, 0.5, 1, 1000, 1250, 1890, 0.93359375, 0, 79, 0, 0, 348, 0, 25, 83, 101, 0, 0, 114, 2576, 1378, 57, 0, 616.53, 28, 14.1, 0, 0
283.07, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 84, 14.64, 0.08, 13, 2529, 2550, 1977, 45, 45, 1, 0, 17, 0, 0, 0, 0, 0, 0.92, 13.58, 0.57, 0.88, 0.61, 3.12, 0.45, 0, 1, 0, 38, 1000, 30, 0, 0, 5.86, 69, 227, 6.22, 112, 51, 0.7421875, 0, 7600, 1, 0.6015625, 1, 1.0703125, 14, 0.5, 1, 1000, 1250, 1890, 0.93359375, 0, 79, 0, 0, 348, 0, 25, 84, 101, 0, 0, 112, 2549, 1364, 58, 0, 616.53, 28, 14.07, 0, -21
283.29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 84, 14.64, 0.08, 13, 2540, 2540, 1968, 45, 45, 1, 0, 17, 0, 0, 0, 0, 0, 0.92, 13.58, 0.57, 0.88, 0.61, 3.12, 0.45, 0, 1, 0, 39, 1000, 30, 0, 0, 5.78, 68, 223, 6.1, 105, 51, 0.7421875, 0, 7600, 1, 0.59765625, 1, 1.0703125, 14, 0.5, 1, 1000, 1250, 1890, 0.93359375, 0, 79, 0, 0, 348, 0, 25, 84, 101, 0, 0, 110, 2508, 1342, 55, 0, 616.53, 28, 13.99, 0, 0
283.49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 84, 14.64, 0.08, 14, 2565, 2550, 1949, 46, 46, 1, 0, 17.5, 0, 0, 0, 0, 0, 0.94, 13.58, 0.57, 0.9, 0.61, 3.12, 0.45, 0, 1, 0, 39, 1000, 30, 0, 0, 5.88, 70, 228, 6.24, 102, 52, 0.7421875, 0, 7600, 1, 0.59765625, 1, 1.0703125, 14, 0.5, 1, 1000, 1250, 1890, 0.93359375, 0, 79, 0, 0, 348, 0, 25, 84, 101, 0, 0, 113, 2562, 1371, 54, 0, 616.53, 28, 14.05, 0, 15
283.71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 84, 14.64, 0.08, 14, 2575, 2550, 1941, 46, 46, 1, 0, 17.5, 0, 0, 0, 0, 0, 0.94, 13.58, 0.57, 0.9, 0.61, 3.12, 0.45, 0, 1, 0, 39, 1000, 30, 0, 0, 5.86, 70, 227, 6.22, 102, 52, 0.7421875, 0, 7600, 1, 0.60546875, 1, 1.0703125, 14, 0.5, 1, 1000, 1250, 1890, 0.93359375, 0, 79, 0, 0, 348, 0, 25, 84, 101, 0, 0, 112, 2549, 1364, 54, 0, 616.53, 28, 14.16, 0, 25
283.92, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 117, 84, 14.64, 0.08, 14, 2598, 2550, 1924, 47, 47, 1, 0, 17.5, 0, 0, 0, 0, 0, 0.94, 13.58, 0.57, 0.9, 0.61, 3.12, 0.45, 0, 1, 0, 40, 1000, 30, 0, 0, 5.85, 71, 227, 6.3, 105, 52, 0.7421875, 0, 7600, 1, 0.6015625, 1, 1.0703125, 14, 0.5, 1, 1000, 1250, 1890, 0.93359375, 0, 79, 0, 0, 348, 0, 25, 85, 101, 0, 0, 112, 2549, 1364, 55, 0, 616.53, 28, 14.11, 0, 48
284.12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 84, 14.64, 0.08, 15, 2641, 2550, 1893, 47, 47, 1, 0, 16.5, 0, 0, 0, 0, 0, 0.98, 13.48, 0.59, 0.96, 0.59, 3.11, 0.45, 0, 1, 0, 40, 1000, 30, 0, 0, 6.34, 78, 248, 7, 119, 50, 0.7421875, 0, 7600, 1, 0.6484375, 1, 1.09375, 14, 0.5, 1, 1000, 1250, 1890, 0.9375, 0, 79, 0, 0, 360, 0, 25, 88, 102, 0, 0, 124, 2726, 1490, 60, 0, 616.53, 28, 14.54, 0, 91
284.34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 134, 84, 14.64, 0.08, 17, 2678, 2550, 1867, 47, 47, 1, 0, 16, 0, 0, 0, 0, 0, 0.92, 13.58, 0.57, 1.02, 0.61, 3.11, 0.45, 0, 1, 0, 40, 1000, 30, 0, 0, 6.74, 84, 265, 7.6, 134, 49, 0.75, 0, 7600, 1, 0.6796875, 1, 1.1171875, 14, 0.5, 1, 1000, 1250, 1890, 0.94140625, 0, 79, 0, 0, 360, 0, 25, 90, 118, 0, 0, 137, 2907, 1623, 64, 0, 616.53, 28, 14.42, 0, 128
284.55, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 84, 14.47, 0.08, 17, 2685, 2550, 1862, 47, 47, 1, 0, 16.5, 0, 0, 0, 0, 0, 1.11, 13.58, 0.57, 1.02, 0.61, 3.12, 0.45, 0, 1, 0, 41, 1000, 30, 0, 0, 7.03, 88, 273, 7.92, 130, 48, 0.75, 0, 7600, 1, 0.6953125, 1, 1.109375, 14, 0.5, 1, 1000, 1250, 1890, 0.9453125, 0, 79, 0, 0, 360, 0, 25, 90, 118, 0, 0, 139, 2962, 1642, 64, 0, 616.53, 28, 14.05, 0, 135
284.76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 84, 14.64, 0.08, 17, 2720, 2550, 1838, 48, 48, 1, 0, 16.5, 0, 0, 0, 0, 0, 1.02, 13.67, 0.57, 1.04, 0.61, 3.12, 0.45, 0, 1, 0, 41, 1000, 30, 0, 0, 7.06, 90, 278, 8.1, 136, 47, 0.7578125, 0, 7600, 1, 0.7109375, 1, 1.1015625, 14, 0.5, 1, 1000, 1250, 1890, 0.94921875, 0, 79, 0, 0, 360, 0, 25, 92, 118, 0, 0, 141, 3035, 1671, 66, 0, 616.53, 28, 14.07, 0, 170
284.97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 84, 14.59, 0.08, 18, 2773, 2550, 1803, 48, 48, 1, 0, 16, 0, 0, 0, 0, 0, 1.11, 13.58, 0.57, 1.05, 0.61, 3.12, 0.45, 0, 1, 0, 42, 1000, 30, 0, 0, 7.1, 92, 278, 8.24, 136, 47, 0.7578125, 0, 7600, 1, 0.71484375, 1, 1.1015625, 14, 0.5, 1, 1000, 1250, 1890, 0.94921875, 0, 79, 0, 0, 360, 0, 25, 94, 118, 0, 0, 142, 3035, 1671, 66, 0, 616.53, 28, 14.02, 0, 223
285.19, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 84, 14.36, 0.08, 18, 2828, 2550, 1768, 49, 49, 1, 0, 15.5, 0, 0, 0, 0, 0, 1, 13.58, 0.59, 1.07, 0.61, 3.11, 0.45, 0, 1, 0, 42, 1000, 30, 0, 0, 7.09, 94, 280, 8.7, 148, 46, 0.7578125, 0, 7600, 1, 0.73046875, 1, 1.1171875, 14, 0.5, 1, 1000, 1250, 1890, 0.9453125, 0, 79, 0, 0, 360, 0, 25, 97, 118, 0, 0, 143, 3020, 1686, 65, 0, 616.53, 28, 14.11, 0, 278
285.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 84, 14.64, 0.08, 18, 2873, 2550, 1740, 49, 49, 1, 0, 16.5, 0, 0, 0, 0, 0, 1, 13.58, 0.59, 1.07, 0.61, 3.11, 0.45, 0, 1, 0, 43, 1000, 30, 0, 0, 7.11, 97, 281, 8.64, 134, 46, 0.7578125, 0, 7600, 1, 0.734375, 1, 1.125, 14, 0.5, 1, 1000, 1250, 1890, 0.9453125, 0, 79, 0, 0, 360, 0, 25, 98, 118, 0, 0, 143, 3007, 1691, 65, 0, 616.53, 28, 14.24, 0, 323
285.62, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 84, 14.64, 0.08, 18, 2886, 2550, 1732, 49, 49, 1, 0, 17, 0, 0, 0, 0, 0, 1.09, 13.58, 0.57, 1.07, 0.61, 3.11, 0.45, 0, 1, 0, 44, 1000, 30, 0, 0, 7.06, 97, 279, 8.62, 127, 45, 0.7578125, 0, 7600, 1, 0.73828125, 1, 1.1328125, 14, 0.5, 1, 1000, 1250, 1890, 0.9453125, 0, 79, 0, 0, 360, 0, 25, 98, 118, 0, 0, 143, 2965, 1679, 63, 0, 616.53, 28, 14.27, 0, 336
285.83, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 84, 14.53, 0.08, 18, 2960, 2550, 1689, 49, 49, 1, 0, 16, 0, 0, 0, 0, 0, 0.96, 13.58, 0.59, 1.07, 0.61, 3.11, 0.45, 0, 1, 0, 44, 1000, 30, 0, 0, 7.13, 98, 280, 8.92, 145, 45, 0.7578125, 0, 7600, 1, 0.75, 1, 1.140625, 14, 0.5, 1, 1000, 1250, 1890, 0.9453125, 0, 79, 0, 0, 360, 0, 25, 100, 118, 0, 0, 143, 2951, 1682, 64, 0, 616.53, 28, 14.38, 0, 410
286.04, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 150, 84, 14.64, 0.08, 18, 3003, 2550, 1665, 49, 49, 1, 0, 17, 0, 0, 0, 0, 0, 1.05, 13.58, 0.59, 1.07, 0.61, 3.11, 0.45, 0, 1, 0, 45, 1000, 30, 0, 0, 7.13, 101, 282, 9.06, 130, 44, 0.765625, 0, 7600, 1, 0.765625, 1, 1.1484375, 14, 0.5, 1, 1000, 1250, 1890, 0.9453125, 0, 79, 0, 0, 360, 0, 25, 102, 118, 0, 0, 144, 2953, 1695, 64, 0, 616.53, 28, 14.3, 0, 453
286.26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 84, 14.64, 0.08, 18, 3054, 2550, 1637, 49, 49, 1, 0, 17.5, 0, 0, 0, 0, 0, 0.98, 13.58, 0.57, 1.07, 0.61, 3.11, 0.45, 0, 1, 0, 45, 1000, 30, 0, 0, 7.09, 103, 282, 9.16, 127, 44, 0.765625, 0, 7600, 1, 0.7734375, 1, 1.15625, 14, 0.5, 1, 1000, 1250, 1890, 0.94140625, 0, 79, 0, 0, 360, 0, 25, 104, 119, 0, 0, 143, 2925, 1691, 63, 0, 616.53, 28, 14.1, 0, 504
286.46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 84, 14.64, 0.08, 18, 3088, 2550, 1619, 49, 49, 1, 0, 16.5, 0, 0, 0, 0, 0, 0.96, 13.58, 0.57, 1.07, 0.61, 3.11, 0.45, 0, 1, 0, 47, 1000, 30, 0, 0, 7, 103, 278, 9.28, 124, 43, 0.765625, 0, 7600, 1, 0.78125, 1, 1.15625, 14, 0.5, 1, 1000, 1250, 1890, 0.94140625, 0, 79, 0, 0, 360, 0, 25, 105, 119, 0, 0, 141, 2883, 1666, 62, 0, 616.53, 28, 13.95, 0, 538
286.67, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 151, 84, 14.64, 0.08, 19, 3125, 2550, 1600, 49, 49, 1, 0, 17.5, 0, 0, 0, 0, 0, 1.05, 13.58, 0.57, 1.09, 0.61, 3.11, 0.45, 0, 1, 0, 47, 1000, 30, 0, 0, 7.01, 104, 278, 9.28, 116, 43, 0.765625, 0, 7600, 1, 0.78125, 1, 1.1640625, 14, 0.5, 1, 1000, 1250, 1890, 0.94140625, 0, 79, 0, 0, 360, 0, 25, 107, 119, 0, 0, 141, 2869, 1669, 59, 0, 616.53, 28, 13.99, 0, 575
